title,calories,price,price/unit,product_image
CHORIZO LA ALEGRIA SARTA PICANTE 280 G,458 ,,"     11,39€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
CHORIZO LA ALEGRIA EXTRA DULCE 280 G,,,"     11,39€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
CHORIZO REVILLA TRADICIÓN 1€ 70 G,321 ,,"     14,29€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
CHORIZO CONDIS DULCE 280 G,,,"      8,89€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
TAQUITOS BOADAS CHORIZO BIPACK 150 G,301 ,,"     13,00€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
CHORIZO IBÉRICO HC PREMIUM EXTRA 70 G,462 ,,"     22,14€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
CHORIZO LA CHARCUTERÍA DE BOADAS PAMPLONA BIPACK 160 G,464 ,,"     13,75€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
SOLOMILLO ROYAL SALMÓN AHUMADO 50 G,209 ,,"     87,80€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/380043.jpg
SALMÓN CONDIS NORUEGO AHUMADO 100 G,205 ,,"     30,90€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/380043.jpg
SALMON ROYAL AHUMADO 150 G,,,"     51,27€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/380043.jpg
SALMON ROYAL AHUMADO 75 G,,,"     62,53€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/380043.jpg
SALMÓN ROYAL AHUMADO MARINADO 80 G,161 ,,"     65,63€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/380043.jpg
SALMÓN SKANDIA AHUMADO NORUEGO 100 G,,,"     48,50€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/380043.jpg
TARTAR ROYAL SALMÓN AHUMADO 110 G,206 ,,"     55,36€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/380043.jpg
CHORIZO BOADAS PAVO 2 UNIDADES X 50 G,,,"     21,50€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
CHORIZO CONDIS PICANTE 280 G,,,"      8,89€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
CHORIZO BOADAS SARTA BODEGA 80 G,,,"     21,13€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
CHORIZO FARCEDO IBÉRICO BELLOTA 300 G,,,"     17,00€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
CHORIZO EXTRA XARCUTERÍA CONDIS IBÉRICO FORMATO FRÍO 90 GRS,456 ,,"     22,11€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
CHORIZO SUBIRATS IBÉRICO 80 G,,,"     29,38€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
CHORIZO EL CHICO EXTRA 3 UNIDADES 250 G,526 ,,"     14,60€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
CHORIZO ELPOZO 1954 EXTRA 70 G,318 ,,"     14,29€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
CHORIZO IBE IGLESIAS EXTRA PIEZA 250 G,451 ,,"     14,00€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
CHORIZO ARGAL IBÉRICO PLATO 75 G,455 ,,"     29,20€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
CHORIZO K QUE SI CEBO IBÉRICO LONCHAS 100 G,,,"     25,90€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
CHORIZO SUBIRATS EXTRA LONCHAS 100 G,,,"     19,90€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/424360.jpg
HUEVOS CONDIS GALLINA CRIADA EN SUELO L 12 UNIDADES,,,"      2,15€/Docena",//static.condisline.com/resize_190x200/images/catalog/large/170606.jpg
HUEVOS ROIG XL +76 G ETIQUETA NEGRA 6 UNIDADES,141 ,,"      4,90€/Docena",//static.condisline.com/resize_190x200/images/catalog/large/170606.jpg
HUEVOS LIDEROU PICA A TERRA 6 UNIDADES,,,"      3,70€/Docena",//static.condisline.com/resize_190x200/images/catalog/large/170606.jpg
HUEVOS CONDIS GALLINA CRIADA EN SUELO M 12 UNIDADES,,,"      2,35€/Docena",//static.condisline.com/resize_190x200/images/catalog/large/170606.jpg
HUEVOS ROIG XL +73 G 6 UNIDADES,,,"      4,38€/Docena",//static.condisline.com/resize_190x200/images/catalog/large/170606.jpg
HUEVOS ROIG GALLINAS CRIADAS EN SUELO L +68G 8 UNIDADES,,,"      3,89€/Docena",//static.condisline.com/resize_190x200/images/catalog/large/170606.jpg
HUEVOS ROIG NATURELLE 10 UNIDADES,141 ,,"      3,30€/Docena",//static.condisline.com/resize_190x200/images/catalog/large/170606.jpg
HUEVOS ROIG L +68G VITAMINAS 10 UNIDADES,,,"      3,47€/Docena",//static.condisline.com/resize_190x200/images/catalog/large/170606.jpg
HUEVOS CONDIS DE GALLINAS CRIADAS EN EL SUELO L/XL 6 UNIDADES,,,"      4,98€/Docena",//static.condisline.com/resize_190x200/images/catalog/large/170606.jpg
HUEVOS CONDIS DE GALLINAS CRIADAS EN SUELO M/L 6 UNIDADES,,,"      3,30€/Docena",//static.condisline.com/resize_190x200/images/catalog/large/170606.jpg
HUEVOS ROIG M +58G CESTA 6 UNIDADES,,,"      3,70€/Docena",//static.condisline.com/resize_190x200/images/catalog/large/170606.jpg
FILETE 1ªA XATA ROXA TERNERA ASTUR,,,"     16,94€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/11352.jpg
FILETE TERNERA ASTURIANA CORTE FINO 350G APROX.,,,"     15,94€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/11352.jpg
ENTRECOT  DE TERNERA 350 G,,,"     23,94€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/11352.jpg
PICADA PIRINAT TERNERA ECO 300G APROX.,,,"     12,48€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/11352.jpg
SOLOMILLO  TERNERA BISTEC 350 G,,,"     41,94€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/11352.jpg
ENTRECOT XATA ROXA TERNERA ASTUR,,,"     23,94€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/11352.jpg
BISTEC 1ªA  TERNERA CORTADO 475 G,,,"     17,96€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/11352.jpg
BISTEC 1ª A PIRINAT TERNERA ECO 350 G,,,"     17,26€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/11352.jpg
SOLOMILLO TERNERA ASTURIANA  350G APROX.,,,"     39,94€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/11352.jpg
BISTEC 1ªB  TERNERA CORTADO 475 G,,,"     15,96€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/11352.jpg
TERNERA CONDIS CORTE  FINO 1 BANDEJA,,,"     18,76€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/11352.jpg
BISTEC TERNERA PIRINAT ESCALOPA ECO 300 G,,,"     15,27€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/11352.jpg
BISTEC TERNERA PARA FRICANDÓ 525 G,,,"     16,50€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/11352.jpg
COSTILLA  DE TERNERA 525 G,,,"     12,50€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/11352.jpg
ENTRECOT TERNERA PIRINAT SIN HUESO ECO 350 G,,,"     27,49€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/11352.jpg
FILETE 1ªB XATA ROXA TERNERA ASTUR,,,"     15,94€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/11352.jpg
COSTILLA ASTURIANA TERNERA,,,"      9,96€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/11352.jpg
JAMÓN COCIDO MONELLS EXTRA SELECCIÓN LONCHAS 140 G,,,"     13,93€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMÓN ELPOZO COCIDO 225 G,,,"      8,84€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMON COCIDO MONELLS EXTRA BRASEADO 170 G,105 ,,"     11,12€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMÓN COCIDO TARRADELLAS FINAS LONCHAS 125 G,101 ,,"     14,00€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMÓN COCIDO CAMPOFRÍO FINÍSSIMAS LONCHAS 115 G,91 ,,"     13,83€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMÓN COCIDO ARGAL BONNATUR FINAS LONCHAS 140 G,103 ,,"     14,93€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
PIERNA DE CORDERO LECHAL AL VACIO 750G APROX.,,,"     11,95€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/13028.jpg
PALETILLA DE CORDERO LECHAL AL VACIO 600G APROX.,,,"     22,95€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/13028.jpg
CABRITO CONDIS COSTILLAS Y MICHANAS 1 BANDEJA,,,"     20,95€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/13028.jpg
CHULETAS CONDIS COSTILLAS CORDERO 525 G,,,"     26,95€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/13028.jpg
PIERNA CONDIS CORDERO CORTADA 525 G,,,"     15,94€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/13028.jpg
ESPALDA CONDIS CORDERO CORTADA 400 G,,,"     19,95€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/13028.jpg
CORDERO  ENRASADO 1 BANDEJA,,,"     17,95€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/13028.jpg
PALETILLA CONDIS CABRITO APROXIMADAMENTE 400 G 1 UNIDAD,,,"     32,95€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/13028.jpg
PIERNA DE CABRITO 500G APROX.,,,"     19,26€/Kg",//static.condisline.com/resize_190x200/images/catalog/large/13028.jpg
JAMÓN COCIDO TARRADELLAS EXTRA FINAS LONCHAS BAJO EN GRASA 150 G,101 ,,"     12,33€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMÓN FERRARINI COCIDO 100 G,145 ,,"     26,90€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMON LA SELVA COCIDO LATA LONCHAS 100 G,108 ,,"     19,00€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMON COCIDO CAMPOFRIO LONCHAS 1€ 90 G,101 ,,"     11,11€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMÓN COCIDO MONELLS FINAS LONCHAS 230 G,106 ,,"     11,09€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMÓN BRASEADO CAMPOFRÍO FINAS LONCHAS 115 G,91 ,,"     14,35€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMÓN LA SELVA COCIDO ROLLOS 3 UNIDADES,102 ,,"     20,56€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMÓN COCIDO BONNATUR ASADO 125 G,,,"     18,00€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMON COCIDO ESPINA SIN FOSFATO 120 G,,,"     15,75€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMON CUIDAT+ COCIDO 115 G,95 ,,"     16,09€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMÓN LA SELVA COCIDO REDUCIDO SAL 100 G,101 ,,"     20,50€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMON COCIDO CAMPOFRIO EXTRA CHARCUTERIA 110 G,130 ,,"      9,09€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMÓN COCIDO HC LONCHAS EXTRAFINAS 125 G,96 ,,"     12,40€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
FIAMBRE ELPOZO SANDWICH LONCHAS 225 G,101 ,,"      8,22€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMÓN COCID BONNATUR REDUCIDO EN SAL 100 G,105 ,,"     18,90€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMÓN BONNATUR COCIDO LONCHAS 140 G,105 ,,"     15,36€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMON COCIDO ESPINA DUROC PRIVILEG 120 G,,,"     17,92€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
LACÓN GEMI CORTADO CUCHILLO 150 G,,,"     18,60€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
TIRAS JAMÓN MONELLS BRASEADO BIPACK 200 G,105 ,,"     12,75€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
SNACK KINDER BUENO PACK 2X3 3 UNIDADES,,,"     18,53€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204148.jpg
CHOCOLATE KINDER T12 150 G,,,"     13,27€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204148.jpg
SNACK M&M'S CACAHUETE 400 G,512 ,,"      9,98€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204148.jpg
SNACK KINDER BUENO PACK 2 UNIDADES 43 G,,,"     24,42€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204148.jpg
CHOCOLATE KINDER 8 UNIDADES,566 ,,"     14,90€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204148.jpg
KINDER BUENO WHITE T2 2 UNIDADES,,,"     24,42€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204148.jpg
PACK KINDER BUENO WHITE 3 UNIDADES,,,"     19,92€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204148.jpg
KINDER HAPPY HIPP AVELLANA T-5 5 UNIDADES,,,"     24,90€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204148.jpg
HUEVO KINDER SORPRESA JOY 20 G,550 ,,"     67,50€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204148.jpg
CHOCOLATINA LACASITOS RELLENA LECHE 5 UNIDADES,,,"     21,81€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204148.jpg
HUEVOS KINDER JOY PACK 3 UNIDADES 60 G,550 ,,"     59,83€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204148.jpg
HUEVO KINDER SORPRESA T1 20 G,,,"     62,50€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204148.jpg
BARRITA CONGUITO CREAM PACK 5 UNIDADES,,,"     16,47€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204148.jpg
CÁPSULAS CAFÉ MARCILLA RISTRETTO NESPRESSO 20 UNIDADES,,,"     41,79€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ MARCILLA DESCAFEINADO  NESPRESO 20 UNIDADES,,,"     41,79€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ L'OR DESCAFEINADO  NESPRESSO 10 UNIDADES,,,"     72,12€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ L'OR FORTISSIMO  NESPRESSO 10 UNIDADES,,,"     72,12€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ MARCILLA INTENSO NESPRESSO 20 UNIDADES,,,"     41,79€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ  L'OR RISTRETTO DESCAFEINADO NESPRESSO 20 UNIDADES,,,"     49,33€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ L'OR RISTRETTO NESPRESSO 20 UNIDADES,,,"     49,33€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS MARCILLA CAFÉ LARGO  NESPRESO 20 UNIDADES,,,"     41,79€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
LACÓN EXTRA MONELLS SELECCION LONCHAS 140 G,,,"     13,21€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMÓN COCIDO HC NATURAL 150 G,100 ,,"     12,60€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
JAMON COCID GEMI EXTRA PRESTIGE 120 G,,,"     16,58€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/358116.jpg
CHOCOLATE LINDT EXCELLENCE 70% 100 G,566 ,,"     24,50€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE LINDT EXCELLENCE 85% 100 G,530 ,,"     24,90€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE DOLCA NEGRO NESTLÉ 100 G,518 ,,"      7,00€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE LINDT EXCELLENCE ORANGE 100 G,538 ,,"     24,90€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE LINDT EXCELLENT FLOR DE SAL 100 G,529 ,,"     24,90€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE LINDT EXCELLENCE 90% 100 G,592 ,,"     26,50€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE LINDT EXCELLENCE 99% 50 G,590 ,,"     53,80€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
PARASOLES LACASA CHOCOLATE DISNEY 1 UNIDAD,555 ,,"     43,00€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204148.jpg
CAPSUL CAFE STARBUCKS NESP. ROAST 10 UNIDADES,,,"     70,00€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ L'OR RISTRETTO  NESPRESSO 10 UNIDADES,,,"     72,12€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ L'OR FORZA  NESPRESSO 10 UNIDADES,,,"     72,12€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ L'OR SONTUOSO  NESPRESSO 10 UNIDADES,,,"     72,12€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ L'OR COLOMBIA  NESPRESO 20 UNIDADES,,,"     49,33€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ L'OR RISTRETTO DESCAFEINADO  NESPRESSO 10 UNIDADES,,,"     72,12€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ L'OR LUNGO PROFUNDO NESPRESSO 10 UNIDADES,,,"     72,12€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ L'OR ONYX  NESPRESO 20 UNIDADES,,,"     49,33€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CAPSUL.CAFE STARBUCKS NESP.PIKE PLAC 10 UNIDADES,,,"     75,28€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ L'OR SUNTUOSO  NESPRESSO 20 UNIDADES,,,"     49,33€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ STARBUCKS BLONDE NESPRESSO 10 UNIDADES,,,"     70,00€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ L'OR ESPRESSO RISTRETTO 40 UNIDADES,,,"     70,34€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ L'OR DELIZIOSO  NESPRESSO 10 UNIDADES,,,"     72,12€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ ILLY DESCAFEINADO NESPRESO 10 UNIDADES,,,"     62,21€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ STARBUCKS NESP DES ROAST 10 UNIDADES,,,"     70,00€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS MARCILLA RISTRETTO PARA NESPRESSO 40 UNIDADES,,,"     55,05€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS MARCILLA MEZCLA INTENSO 40 UNIDADES,,,"     56,13€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS HC NESPRESSO DESCAFEINADO 10 UNIDADES,,,"     39,80€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ L'OR COLOMBIA  NESPRESSO 10 UNIDADES,,,"     72,12€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ HC INTENSO NESPRESSO 20 UNIDADES,,,"     36,50€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CHOCOLATE VALOR NEGRO SIN AZÚCAR 70% 125 G,481 ,,"     15,60€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE CONDIS NEGRO 72% 100 G,551 ,,"     12,50€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE NESTLÉ NEGRO POSTRES 250 G,551 ,,"      7,96€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE LINDT SUAVE EXCELLENCE 70% 100 G,610 ,,"     24,50€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE VALOR NEGRO 70% 200 G,527 ,,"     12,95€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE BLANXART 80% GHANA 80 G,568 ,,"     19,88€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE EXCELLENT LINDT 70% CACAO CARAMELO Y SAL 100 G,593 ,,"     27,90€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE VALOR PURO 300 G,540 ,,"      9,43€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE CONDIS NEGRO EXTRAFINO 150 G,524 ,,"      5,80€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE BLANXART 72% GHANA 80 G,550 ,,"     18,63€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE ECOLÓGICO BLANXART 82% REPÚBLICA DOMINICANA 80 G,578 ,,"     24,88€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE SUCHARD NEGRO BIO 70% 90 G,,,"     22,11€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE NEGRO SUCHARD FINO 70% PECAN 100 G,595 ,,"     19,90€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE EXCELLENT LINDT 70% CACAO NARANJA Y ALMENDRA 100 G,581 ,,"     27,90€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE NESTLE DARK 70% 120 G,592 ,,"     14,92€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE BLANXART 99% GHANA 80 G,549 ,,"     19,38€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE BLANXART 60% CACAO 200 G,527 ,,"     13,95€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CÁPSULAS CAFÉ SAIMAZA EXTRA FUERTE NESPRESO 20 UNIDADES,,,"     30,13€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
CÁPSULAS CAFÉ L'OR ONYX  NESPRESSO 10 UNIDADES,,,"     72,12€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/107217.jpg
"NESTLÉ NESQUIK CACAO SOLUBLE INSTANTÁNEO BOLSA 1,2 KG",72 ,,"      4,99€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/206043.jpg
CACAO COLACAO EN POLVO 383 G,68 ,,"      7,81€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/206043.jpg
CACAO EN POLVO COLACAO  ECOBOLSA 1200 G,376 ,,"      6,32€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/206043.jpg
CACAO SOLUBLE NESTLÉ NESQUIK INSTANTÁNEO LATA 390 G,72 ,,"      6,38€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/206043.jpg
CACAO COLACAO 0% 300 G,51 ,,"     11,50€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/206043.jpg
CACAO COLACAO EN POLVO 760 G,68 ,,"      6,96€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/206043.jpg
CACAO COLACAO 0% FIBRA 300 G,54 ,,"     11,50€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/206043.jpg
"CACAO COLACAO EN POLVO 2,7 KG",68 ,,"      5,54€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/206043.jpg
CACAO COLACAO NOIR 300 G,347 ,,"     11,63€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/206043.jpg
CHOCOLATE ECO ALTERNATIVA 65% CACAO ECUADOR 80 G,561 ,,"     31,13€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE ECO ALTERNATIVA 75% CACAO PERÚ 80 G,582 ,,"     33,63€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CHOCOLATE LACASA POSTRES 70% 200 G,548 ,,"     10,50€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/204004.jpg
CACAO BOTE COLACAO TURBO INSTANT 750 G,389 ,,"      7,05€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/206043.jpg
CACAO VALOR VALORCAO 500 G,382 ,,"      5,24€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/206043.jpg
CACAO SOLUBLE NESTLÉ NESQUIK INSTANTÁNEO ESTUCHE 2 KG,72 ,,"      5,15€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/206043.jpg
CACAO COLACAO PURO 100% 250 G,345 ,,"     13,96€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/206043.jpg
BATIDO COLACAO ENERGY 3 UNIDADES X 200 ML,,,"      3,26€/Litro",//static.condisline.com/resize_190x200/images/catalog/large/206043.jpg
CACAO EN POLVO COLACAO COMPLET 360 G,377 ,,"      9,58€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/206043.jpg
PANELACAO ALTERNATIVA BIO INSTANT CON PANELA 275 G,,,"     14,51€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/206043.jpg
CACAO COLACAO ORIGINAL 6 SOBRES 108 G,376 ,,"     18,43€/Kilo",//static.condisline.com/resize_190x200/images/catalog/large/206043.jpg
